epoch,acc,loss,lr,val_acc,val_loss
965,0.7675,0.9395104479789734,0.01,80.25,0.0875
966,0.7825,0.954021155834198,0.01,79.5,-0.0975
967,0.7625,0.9707232785224914,0.01,80.5,-0.0975
968,0.755,0.9757781171798706,0.01,80.0,-0.0425
969,0.761875,0.9576919555664063,0.01,80.0,-0.3225
970,0.804375,0.9259741544723511,0.01,80.25,-0.2025
971,0.788125,0.9685796689987183,0.01,80.25,-0.1875
972,0.778125,0.938476231098175,0.01,80.25,-0.3075
973,0.786875,0.9479127621650696,0.01,80.25,-0.2925
974,0.7675,0.9751386952400207,0.01,80.25,-0.08
975,0.77,0.9751170873641968,0.01,80.25,-0.2475
976,0.778125,0.9490613031387329,0.01,80.25,-0.17
977,0.780625,0.9397975635528565,0.01,80.75,-0.1625
978,0.78,0.9629623532295227,0.01,80.5,-0.16
979,0.7775,0.953212730884552,0.01,80.5,-0.06
980,0.76125,0.9541400527954101,0.01,80.5,-0.155
981,0.773125,0.9558421325683594,0.01,80.25,-0.11
982,0.7625,0.9762464427947998,0.01,80.0,-0.14
983,0.78875,0.949709370136261,0.01,79.75,-0.2075
984,0.77,1.0157095766067505,0.01,79.75,-0.2325
985,0.78375,0.9527670907974243,0.01,79.75,-0.1425
986,0.776875,0.9462429523468018,0.01,79.75,-0.205
987,0.759375,1.0120576691627503,0.01,80.0,-0.23
988,0.776875,0.9517323017120362,0.01,79.75,-0.32
989,0.77375,0.9640264797210694,0.01,79.75,-0.3325
990,0.775,0.962643780708313,0.01,79.75,-0.1725
991,0.78375,0.9314618301391602,0.01,79.5,-0.2175
992,0.7525,0.9506511735916138,0.01,79.5,-0.26
993,0.75875,0.9799320912361145,0.01,79.5,-0.35
994,0.774375,0.9650021767616273,0.01,79.5,-0.2875
995,0.781875,0.9183754682540893,0.01,80.0,-0.1975
996,0.761875,0.9665029430389405,0.01,80.0,-0.1975
997,0.76625,0.9463294172286987,0.01,79.75,-0.1675
998,0.77375,0.9598814487457276,0.01,80.0,-0.25
999,0.77125,0.9801383280754089,0.01,80.5,-0.1575
1000,0.771875,0.9691963410377502,0.01,79.5,-0.24
1001,0.7825,0.9377146887779236,0.01,79.0,-0.2075
1002,0.793125,0.9387910771369934,0.01,79.5,-0.04
1003,0.77375,0.9403926348686218,0.01,79.5,-0.1325
1004,0.774375,0.952212986946106,0.01,79.5,-0.1225
1005,0.776875,0.9707678866386413,0.01,80.0,0.0075
1006,0.7725,0.9980351209640503,0.01,80.0,-0.14
1007,0.7725,0.9428553295135498,0.01,80.0,-0.165
1008,0.7825,0.9426791262626648,0.01,80.0,-0.2575
1009,0.77,0.9492348670959473,0.01,80.0,-0.2575
1010,0.76125,0.9688817882537841,0.01,80.25,-0.165
1011,0.765,0.9307219076156616,0.01,80.25,-0.125
1012,0.765,0.9723693251609802,0.01,80.25,-0.0875
1013,0.765625,0.9933881950378418,0.01,79.75,-0.2025
1014,0.7725,0.9827509593963623,0.01,80.0,-0.215
1015,0.770625,0.9815001368522644,0.01,79.5,-0.26
1016,0.773125,0.9757802128791809,0.01,80.0,-0.215
1017,0.768125,0.9731980800628662,0.01,80.5,-0.2125
1018,0.766875,0.943266999721527,0.01,80.5,-0.0625
1019,0.785625,0.9629852867126465,0.01,80.5,-0.1075
1020,0.778125,0.9349094557762146,0.01,80.0,-0.0275
1021,0.7675,0.9783385396003723,0.01,80.75,-0.0625
1022,0.786875,0.9260473704338074,0.01,80.5,-0.2375
1023,0.7675,0.9525614380836487,0.01,80.75,-0.165
1024,0.770625,0.9407934427261353,0.01,80.5,-0.2075
1025,0.78,0.9462629389762879,0.01,80.25,-0.0275
1026,0.774375,0.9748137497901916,0.01,80.0,-0.005
1027,0.7875,0.9429906463623047,0.01,80.5,-0.0825
1028,0.78875,0.9189697408676147,0.01,80.5,-0.06
1029,0.77375,0.9392260146141053,0.01,80.0,0.0025
1030,0.77125,0.9300660753250122,0.01,80.25,-0.08
1031,0.761875,0.987568712234497,0.01,80.5,-0.015
1032,0.771875,0.9626109361648559,0.01,80.75,-0.045
1033,0.768125,0.9714548945426941,0.01,80.5,0.08
1034,0.768125,0.9625843095779419,0.01,80.5,0.0475
1035,0.77375,0.9426382374763489,0.01,80.75,-0.095
1036,0.78,0.9548172330856324,0.01,80.0,0.015
1037,0.785,0.9416104674339294,0.01,79.5,-0.145
1038,0.765,0.9371314191818237,0.01,80.25,-0.2
1039,0.77,0.9479160499572754,0.01,80.0,-0.09
1040,0.785,0.9249679636955261,0.01,80.25,0.05
1041,0.76375,0.9321044635772705,0.01,80.5,-0.1175
1042,0.7675,0.9925040364265442,0.01,79.75,-0.11
1043,0.7875,0.9375328946113587,0.01,79.5,-0.135
1044,0.771875,0.9475614023208618,0.01,80.0,-0.05
1045,0.766875,0.9416697263717652,0.01,80.5,0.06
1046,0.769375,0.9537140917778015,0.01,80.5,-0.065
1047,0.790625,0.9226458954811096,0.01,80.0,-0.2025
1048,0.76875,0.9637755680084229,0.01,79.75,-0.245
1049,0.776875,0.9483645391464234,0.01,79.75,-0.245
1050,0.759375,0.9855130863189697,0.01,80.5,-0.175
1051,0.78,0.9420797514915467,0.01,80.5,-0.175
1052,0.775,0.9461055183410645,0.01,80.25,-0.1875
1053,0.77375,0.9586398935317993,0.01,79.5,-0.3025
1054,0.7725,0.9477893376350403,0.01,80.0,-0.3375
1055,0.788125,0.9419195079803466,0.01,80.25,-0.28
1056,0.769375,0.9509806609153748,0.01,80.0,-0.08
1057,0.760625,0.9494877576828002,0.01,80.75,0.025
1058,0.769375,0.9635416316986084,0.01,80.5,-0.1125
1059,0.780625,0.9484202694892884,0.01,81.0,0.14
1060,0.78,0.9409196329116821,0.01,80.5,0.11
1061,0.776875,0.9414555525779724,0.01,80.5,-0.1425
1062,0.779375,0.9262159395217896,0.01,80.25,-0.125
1063,0.785625,0.9113093662261963,0.01,80.25,-0.085
1064,0.781875,0.9427138447761536,0.01,80.0,-0.1425
1065,0.7625,0.9610414171218872,0.01,80.0,-0.1225
1066,0.775625,0.9383506083488464,0.01,79.75,-0.11
1067,0.7625,0.9675208044052124,0.01,80.0,-0.155
1068,0.765,0.96195072889328,0.01,80.0,-0.1625
1069,0.79,0.9212598371505737,0.01,79.75,0.02
1070,0.78,0.9375521039962769,0.01,79.5,-0.04
1071,0.786875,0.9360520672798157,0.01,79.5,0.0375
1072,0.778125,0.9670354223251343,0.01,79.75,-0.0625
1073,0.77625,0.9232854008674621,0.01,79.75,-0.1525
1074,0.778125,0.9183159637451171,0.01,80.0,-0.1475
1075,0.779375,0.9686395859718323,0.01,80.25,-0.15
1076,0.771875,0.9334028840065003,0.01,80.5,-0.255
1077,0.76875,0.9340388798713684,0.01,81.0,-0.195
1078,0.764375,0.9484041476249695,0.01,80.25,-0.165
1079,0.770625,0.9472435355186463,0.01,80.75,-0.285
1080,0.7775,0.9569803404808045,0.01,81.0,-0.0425
1081,0.756875,0.9794746327400208,0.01,80.5,-0.16
1082,0.77375,0.9440656065940857,0.01,80.0,-0.1425
1083,0.773125,0.9612993669509887,0.01,80.25,-0.225
1084,0.760625,0.9755356097221375,0.01,80.5,-0.24
1085,0.763125,0.9577252960205078,0.01,81.0,-0.24
1086,0.754375,0.9715790748596191,0.01,81.0,-0.0925
1087,0.78125,0.9152594518661499,0.01,80.5,-0.0075
1088,0.77875,0.9536265540122986,0.01,80.25,-0.04
1089,0.77,0.94495760679245,0.01,80.5,-0.1525
1090,0.760625,0.9621040916442871,0.01,80.0,-0.155
1091,0.761875,0.9253792357444763,0.01,79.75,-0.1675
1092,0.77625,0.9430384063720703,0.01,80.0,-0.1475
1093,0.755,0.9678247833251953,0.01,80.0,-0.0625
1094,0.78875,0.9422236037254333,0.01,80.25,-0.27
1095,0.7725,0.9460688138008118,0.01,79.25,-0.1525
1096,0.769375,0.9462128901481628,0.01,79.75,-0.1925
1097,0.765,0.9810054230690003,0.01,80.5,0.0925
1098,0.79,0.924448127746582,0.01,80.5,0.0125
1099,0.749375,0.9627904629707337,0.01,80.25,-0.01
1100,0.77375,0.9445364928245544,0.01,80.5,-0.1275
1101,0.778125,0.9477628421783447,0.01,80.75,0.05
1102,0.759375,0.9521375203132629,0.01,80.75,-0.0975
1103,0.778125,0.9396353507041931,0.01,80.75,-0.1475
1104,0.784375,0.9352072882652283,0.01,80.5,-0.04
1105,0.77,0.971303083896637,0.01,80.75,-0.1375
1106,0.775625,0.9489887738227845,0.01,80.75,0.02
1107,0.786875,0.9623076248168946,0.01,80.5,0.04
1108,0.79,0.9439980578422547,0.01,80.75,0.1275
1109,0.778125,0.9392132997512818,0.01,80.5,0.1325
1110,0.77,0.9484497547149658,0.01,80.0,-0.035
1111,0.789375,0.9414637207984924,0.01,80.25,0.08
1112,0.784375,0.93259690284729,0.01,79.75,-0.065
1113,0.775625,0.9470911192893982,0.01,80.0,-0.1125
1114,0.770625,0.9517391276359558,0.01,79.75,-0.06
1115,0.785,0.9408221244812012,0.01,79.75,-0.1
1116,0.775625,0.9363319635391235,0.01,80.0,-0.1525
1117,0.77875,0.951796452999115,0.01,79.75,-0.1675
1118,0.769375,0.9494139456748962,0.01,80.0,0.0825
1119,0.78625,0.9596245050430298,0.01,80.0,0.0825
1120,0.785,0.9443230700492858,0.01,80.25,-0.03
1121,0.765,0.9351079177856445,0.01,80.25,0.185
1122,0.76125,0.9666296911239624,0.01,80.25,0.0325
1123,0.791875,0.9448886609077454,0.01,80.0,-0.155
1124,0.77375,0.9513583469390869,0.01,79.75,-0.21
1125,0.7775,0.9611294412612915,0.01,79.25,-0.24
1126,0.753125,0.9629000830650329,0.01,79.25,-0.17
1127,0.7775,0.9349656891822815,0.01,79.25,-0.065
1128,0.773125,0.9598459720611572,0.01,79.0,-0.19
1129,0.770625,0.9779903602600097,0.01,79.5,-0.125
1130,0.765,0.9566161727905274,0.01,79.25,-0.17
1131,0.769375,0.9502808451652527,0.01,79.75,-0.25
1132,0.786875,0.9441115999221802,0.01,79.5,-0.095
1133,0.764375,0.9662518835067749,0.01,79.75,-0.1775
1134,0.784375,0.951442985534668,0.01,80.0,-0.1475
1135,0.771875,0.9388621664047241,0.01,80.5,-0.1375
1136,0.769375,0.9477665519714356,0.01,80.25,-0.19
1137,0.768125,0.9486824011802674,0.01,80.75,-0.0275
1138,0.7675,0.9478513622283935,0.01,81.0,-0.15
1139,0.750625,0.9760688519477845,0.01,80.5,-0.13
1140,0.76,0.950710928440094,0.01,80.5,-0.15
1141,0.778125,0.9462126088142395,0.01,80.5,-0.12
1142,0.77875,0.9252748394012451,0.01,80.25,-0.1325
1143,0.7675,0.9839785003662109,0.01,80.75,-0.04
1144,0.7775,0.9366055536270141,0.01,79.5,-0.1225
1145,0.76625,0.9312938284873963,0.01,80.25,-0.1125
1146,0.77375,0.9403246450424194,0.01,80.5,-0.195
1147,0.784375,0.9368816494941712,0.01,80.25,-0.2075
1148,0.783125,0.9291420888900757,0.01,79.5,-0.19
1149,0.775625,0.9782587599754333,0.01,80.25,-0.01
1150,0.770625,0.9514956903457642,0.01,80.0,-0.23
1151,0.796875,0.9428142499923706,0.01,80.0,-0.345
1152,0.7675,0.9556968283653259,0.01,80.0,-0.2275
1153,0.774375,0.9445131683349609,0.01,80.25,-0.2975
1154,0.780625,0.9229970145225525,0.01,79.5,-0.145
1155,0.74625,0.9624292922019958,0.01,79.75,0.0025
1156,0.7675,0.9750197529792786,0.01,79.5,-0.1075
1157,0.783125,0.930831470489502,0.01,80.0,-0.1875
1158,0.76375,0.9868187999725342,0.01,79.75,-0.1975
1159,0.750625,0.9494805479049683,0.01,79.5,-0.24
1160,0.775625,0.9169355297088623,0.01,80.0,-0.265
1161,0.77625,0.9460809564590454,0.01,80.25,-0.2325
1162,0.791875,0.9374335074424743,0.01,80.0,-0.04
1163,0.79,0.89264564037323,0.01,80.25,-0.135
1164,0.7775,0.9717509412765503,0.01,79.5,-0.3525
1165,0.77,0.9602247285842895,0.01,79.75,-0.185
1166,0.76625,0.9647885012626648,0.01,80.75,-0.27
1167,0.781875,0.9424639129638672,0.01,80.0,-0.1825
1168,0.770625,0.9587163162231446,0.01,79.75,-0.18
1169,0.768125,0.96047025680542,0.01,80.0,-0.4075
1170,0.76125,0.9498108124732971,0.01,80.25,-0.2875
1171,0.786875,0.9132928109169006,0.01,80.25,-0.2725
1172,0.79625,0.9254062390327453,0.01,80.25,-0.2725
1173,0.796875,0.9200952363014221,0.01,80.0,-0.37
1174,0.774375,0.9602474331855774,0.01,80.25,-0.1475
1175,0.775,0.9588404321670532,0.01,80.0,-0.2
1176,0.7825,0.9380476307868958,0.01,80.25,-0.165
1177,0.7625,0.9827674031257629,0.01,80.0,-0.1
1178,0.77,0.9411196422576904,0.01,80.0,-0.13
1179,0.783125,0.9424556159973144,0.01,79.75,-0.22
1180,0.773125,0.9187592840194703,0.01,80.0,-0.2975
1181,0.768125,0.9576761674880981,0.01,79.25,-0.42
1182,0.786875,0.9254506206512452,0.01,79.75,-0.2375
1183,0.76,0.9629539489746094,0.01,79.25,-0.06
1184,0.774375,0.9517757534980774,0.01,79.5,-0.0475
1185,0.800625,0.901540060043335,0.01,79.25,-0.155
1186,0.786875,0.9449012613296509,0.01,79.5,-0.14
1187,0.786875,0.9309736227989197,0.01,79.75,-0.3025
1188,0.7625,0.9422242569923401,0.01,79.75,-0.0525
1189,0.783125,0.9267562985420227,0.01,80.25,0.0075
1190,0.784375,0.9435595846176148,0.01,80.5,0.0475
1191,0.779375,0.9422692918777466,0.01,80.75,0.055
1192,0.77125,0.9544904804229737,0.01,80.0,-0.25
1193,0.79,0.9253480696678161,0.01,80.0,-0.24
1194,0.774375,0.9591785717010498,0.01,80.25,-0.2575
1195,0.75125,0.9488674545288086,0.01,80.0,-0.165
1196,0.75625,0.9739395523071289,0.01,80.25,-0.1075
1197,0.76875,0.9470580744743348,0.01,79.75,-0.2425
1198,0.79125,0.9151545572280884,0.01,79.75,-0.2675
1199,0.7875,0.9488184785842896,0.01,80.25,-0.15
1200,0.755625,0.9720624232292175,0.01,80.0,-0.1775
1201,0.7725,0.9596031284332276,0.001,80.0,-0.1775
1202,0.773125,0.9491518497467041,0.001,80.25,-0.195
1203,0.75375,0.9556962990760803,0.001,80.5,-0.125
1204,0.784375,0.931894121170044,0.001,80.0,-0.1975
1205,0.763125,0.9985263252258301,0.001,80.25,-0.1375
1206,0.77,0.9401550006866455,0.001,80.0,-0.2525
1207,0.7775,0.9631804728507996,0.001,80.0,-0.0975
1208,0.7675,0.9526858305931092,0.001,80.0,-0.1475
1209,0.7625,0.9402425503730774,0.001,80.25,-0.04
1210,0.76,0.9425951933860779,0.001,80.0,-0.0975
1211,0.749375,0.9822309398651123,0.001,80.0,-0.0975
1212,0.7625,0.9438267230987549,0.001,80.5,-0.125
1213,0.766875,0.9713958740234375,0.001,80.5,-0.125
1214,0.774375,0.9554087877273559,0.001,80.5,-0.125
1215,0.801875,0.9136031913757324,0.001,80.5,-0.125
1216,0.775,0.956287546157837,0.001,80.0,-0.205
1217,0.7825,0.9414643430709839,0.001,79.75,-0.3125
1218,0.77625,0.9471588778495789,0.001,80.0,-0.235
1219,0.77625,0.9424821901321411,0.001,80.25,-0.115
1220,0.775,0.9461602878570556,0.001,80.0,-0.0975
1221,0.763125,0.95902108669281,0.001,80.25,-0.04
1222,0.770625,0.9557302904129028,0.001,80.25,-0.04
1223,0.778125,0.9533590102195739,0.001,80.0,-0.135
1224,0.790625,0.9511787009239197,0.001,80.0,-0.1475
1225,0.775625,0.9368038105964661,0.001,80.25,-0.1525
1226,0.766875,0.9635502743721008,0.001,80.25,-0.1525
1227,0.770625,0.9396691489219665,0.001,80.0,-0.0975
1228,0.78375,0.9278187274932861,0.001,80.25,-0.175
1229,0.776875,0.9539700770378112,0.001,80.0,-0.0975
1230,0.76125,0.9358501720428467,0.001,80.0,-0.2825
1231,0.7975,0.9229485011100769,0.001,80.25,-0.175
1232,0.79375,0.9236170625686646,0.001,80.25,-0.175
1233,0.77625,0.9495873212814331,0.001,80.25,-0.205
1234,0.78875,0.9108026337623596,0.001,80.25,-0.205
1235,0.761875,0.9248350191116333,0.001,80.25,-0.205
1236,0.771875,0.940835509300232,0.001,80.0,-0.1275
1237,0.775625,0.9349727535247803,0.001,80.0,-0.1275
1238,0.77125,0.9656415247917175,0.001,80.25,-0.205
1239,0.784375,0.938959219455719,0.001,80.25,-0.2425
1240,0.76,0.9490295886993408,0.001,80.25,-0.2125
1241,0.7675,0.9474342274665832,0.001,80.25,-0.175
1242,0.780625,0.919860634803772,0.001,80.25,-0.175
1243,0.773125,0.9699773740768433,0.001,80.5,-0.1175
1244,0.7675,0.9822878813743592,0.001,80.25,-0.175
1245,0.775,0.9604892086982727,0.001,80.25,-0.175
1246,0.793125,0.9337738704681396,0.001,79.75,-0.235
1247,0.79125,0.9376895642280578,0.001,80.25,-0.205
1248,0.780625,0.930359845161438,0.001,80.25,-0.175
1249,0.7825,0.9173500847816467,0.001,80.25,-0.175
1250,0.7575,0.983384370803833,0.001,80.25,-0.175
1251,0.76625,0.9278870344161987,0.001,80.5,-0.185
1252,0.769375,0.9236590218544006,0.001,80.0,-0.2825
1253,0.78625,0.9597052907943726,0.001,80.0,-0.2825
1254,0.775625,0.9262359142303467,0.001,80.5,-0.1175
1255,0.77625,0.9456809711456299,0.001,80.25,-0.225
1256,0.755625,0.9529663610458374,0.001,80.5,-0.1175
1257,0.773125,0.9322725582122803,0.001,80.5,-0.1175
1258,0.775625,0.9367201161384583,0.001,80.5,-0.1175
1259,0.7675,0.9539150714874267,0.001,80.25,-0.175
1260,0.75375,0.9267369365692139,0.001,80.25,-0.2075
1261,0.776875,0.9602192378044129,0.001,80.5,-0.1175
1262,0.76625,0.9641182374954224,0.001,80.75,-0.02
1263,0.775625,0.9524215245246888,0.001,80.75,-0.02
1264,0.771875,0.9596650385856629,0.001,80.75,-0.02
1265,0.765625,0.9398674607276917,0.001,80.75,-0.0875
1266,0.7775,0.9264157271385193,0.001,80.75,-0.0875
1267,0.78,0.954958074092865,0.001,80.5,-0.1575
1268,0.763125,0.9552043485641479,0.001,80.5,-0.1575
1269,0.759375,0.9899301743507385,0.001,80.5,-0.1575
1270,0.771875,0.936791660785675,0.001,80.5,-0.1475
1271,0.778125,0.9311607527732849,0.001,80.75,-0.05
1272,0.796875,0.9062653923034668,0.001,80.5,-0.1
1273,0.7675,0.9470369052886963,0.001,80.5,-0.1175
1274,0.75625,0.9601526308059692,0.001,80.5,-0.1175
1275,0.750625,0.9424313187599183,0.001,80.5,-0.1175
1276,0.78375,0.9533046221733094,0.001,80.5,-0.1175
1277,0.76625,0.9649846124649047,0.001,80.5,-0.1175
1278,0.7825,0.9513215851783753,0.001,80.5,-0.1175
1279,0.76625,0.9481776547431946,0.001,80.5,-0.1175
1280,0.77,0.9370114088058472,0.001,80.5,-0.1175
1281,0.770625,0.938821611404419,0.001,80.5,-0.1175
1282,0.75875,0.9691645646095276,0.001,80.5,-0.1475
1283,0.78875,0.9152814173698425,0.001,80.25,-0.175
1284,0.774375,0.939891197681427,0.001,80.25,-0.2125
1285,0.776875,0.923621940612793,0.001,80.25,-0.2425
1286,0.77375,0.9377211046218872,0.001,80.5,-0.185
1287,0.76625,0.9309617519378662,0.001,80.5,-0.185
1288,0.775,0.9292788076400756,0.001,80.25,-0.255
1289,0.785,0.9328386831283569,0.001,80.5,-0.1475
1290,0.771875,0.9174111890792847,0.001,80.5,-0.185
1291,0.773125,0.9655574250221253,0.001,80.5,-0.185
1292,0.75625,0.9649419999122619,0.001,80.5,-0.185
1293,0.78375,0.9370040130615235,0.001,80.5,-0.185
1294,0.781875,0.9539583778381348,0.001,80.5,-0.1475
1295,0.745625,0.9816780281066895,0.001,80.5,-0.1175
1296,0.775,0.9244980049133301,0.001,80.5,-0.155
1297,0.781875,0.9529206585884095,0.001,80.5,-0.155
1298,0.775625,0.9426375818252564,0.001,80.5,-0.1175
1299,0.756875,0.9870977663993835,0.001,80.5,-0.1175
1300,0.755,0.9631918025016785,0.001,80.5,-0.1175
1301,0.783125,0.9274023604393006,0.001,80.5,-0.155
1302,0.786875,0.9164958024024963,0.001,80.5,-0.1175
1303,0.78125,0.96903413772583,0.001,80.5,-0.165
1304,0.8,0.9254751563072204,0.001,80.5,-0.165
1305,0.7625,0.9586089277267456,0.001,80.5,-0.165
1306,0.776875,0.9308470606803894,0.001,80.5,-0.165
1307,0.798125,0.9325827240943909,0.001,80.5,-0.165
1308,0.765625,0.9430459833145142,0.001,80.5,-0.165
1309,0.779375,0.9604486632347107,0.001,80.5,-0.165
1310,0.789375,0.9334473061561585,0.001,80.5,-0.155
1311,0.7775,0.9433580088615418,0.001,80.5,-0.16
1312,0.769375,0.9507120871543884,0.001,80.5,-0.16
1313,0.79125,0.9401514792442321,0.001,80.5,-0.16
1314,0.7925,0.9274384903907776,0.001,80.5,-0.1175
1315,0.770625,0.9526304697990418,0.001,80.5,-0.1175
1316,0.760625,0.9584084105491638,0.001,80.5,-0.155
1317,0.78625,0.9264304947853088,0.001,80.25,-0.2225
1318,0.77875,0.945178074836731,0.001,80.5,-0.165
1319,0.77875,0.9439540910720825,0.001,80.5,-0.1275
1320,0.780625,0.9382446050643921,0.001,80.5,-0.1275
1321,0.764375,0.9503535580635071,0.001,80.5,-0.1475
1322,0.778125,0.9255307888984681,0.001,80.5,-0.1175
1323,0.77,0.9572332072257995,0.001,80.0,-0.1075
1324,0.775625,0.940029673576355,0.001,80.25,-0.185
1325,0.775,0.9386926579475403,0.001,80.5,-0.1475
1326,0.7725,0.9597966933250427,0.001,80.25,-0.08
1327,0.77625,0.9571425294876099,0.001,80.25,-0.08
1328,0.783125,0.9378135967254638,0.001,80.5,-0.1275
1329,0.7675,0.9491220784187316,0.001,80.5,-0.1475
1330,0.76125,0.9601595520973205,0.001,80.5,-0.1175
1331,0.784375,0.9266946196556092,0.001,80.5,-0.1275
1332,0.786875,0.943236026763916,0.001,80.5,-0.1275
1333,0.788125,0.9500030016899109,0.001,80.25,-0.05
1334,0.7725,0.9551970338821412,0.001,80.5,-0.1275
1335,0.778125,0.9527438950538635,0.001,80.5,-0.1225
1336,0.765,0.9525965571403503,0.001,80.5,-0.1325
1337,0.794375,0.9092454218864441,0.001,80.25,-0.035
1338,0.78125,0.9334396624565124,0.001,80.25,-0.055
1339,0.765,0.9450384664535523,0.001,80.25,-0.0875
1340,0.780625,0.9439678502082824,0.001,80.25,-0.0875
1341,0.76,0.9308543372154235,0.001,80.25,-0.05
1342,0.755625,0.9958432674407959,0.001,80.5,-0.1275
1343,0.7825,0.9438544392585755,0.001,80.5,-0.1275
1344,0.745,0.9795594644546509,0.001,80.5,-0.165
1345,0.789375,0.9382844948768616,0.001,80.5,-0.165
1346,0.7725,0.9556935119628907,0.001,80.5,-0.185
1347,0.77375,0.9344442987442017,0.001,80.5,-0.195
1348,0.773125,0.9256166315078735,0.001,80.5,-0.155
1349,0.779375,0.9654903650283814,0.001,80.5,-0.1275
1350,0.78375,0.9343266129493714,0.001,80.25,-0.185
1351,0.756875,0.9695440578460693,0.001,80.25,-0.185
1352,0.75125,0.9553489351272583,0.001,80.5,-0.195
1353,0.78625,0.9357706618309021,0.001,80.25,-0.1775
1354,0.77375,0.9565854144096374,0.001,80.5,-0.1275
1355,0.7625,0.9555134868621826,0.001,80.5,-0.1275
1356,0.775,0.9189518928527832,0.001,80.5,-0.1275
1357,0.76625,0.9305206203460693,0.001,80.5,-0.165
1358,0.80125,0.9178787803649903,0.001,80.5,-0.155
1359,0.78625,0.9552929282188416,0.001,80.5,-0.155
1360,0.771875,0.9675777173042297,0.001,80.5,-0.155
1361,0.778125,0.9500816869735718,0.001,80.5,-0.155
1362,0.7775,0.9509151673316956,0.001,80.5,-0.155
1363,0.779375,0.9439891934394836,0.001,80.5,-0.1175
1364,0.779375,0.9350949239730835,0.001,80.5,-0.165
1365,0.78625,0.939014801979065,0.001,80.5,-0.1275
1366,0.775625,0.9490608525276184,0.001,80.25,-0.05
1367,0.773125,0.936123628616333,0.001,80.25,-0.05
1368,0.768125,0.9757912278175354,0.001,80.25,-0.05
1369,0.750625,0.9442889404296875,0.001,80.5,-0.1275
1370,0.76375,0.9611729812622071,0.001,80.5,-0.1275
1371,0.775625,0.9583943557739257,0.001,80.5,-0.1275
1372,0.7825,0.9464782667160034,0.001,80.25,-0.035
1373,0.77,0.9425914525985718,0.001,80.5,-0.1325
1374,0.75625,0.9654090023040771,0.001,80.5,-0.1325
1375,0.773125,0.9492150163650512,0.001,80.5,-0.1275
1376,0.776875,0.9508070826530457,0.001,80.0,-0.0875
1377,0.775,0.9565686178207398,0.001,80.25,-0.03
1378,0.7725,0.9235147905349731,0.001,80.0,-0.0875
1379,0.77,0.9606673669815063,0.001,80.25,-0.03
1380,0.769375,0.9151329946517944,0.001,80.25,-0.185
1381,0.7875,0.9357087182998657,0.001,80.25,-0.185
1382,0.79125,0.9424399805068969,0.001,80.25,-0.185
1383,0.763125,0.9482371854782105,0.001,80.25,-0.185
1384,0.781875,0.9327215218544006,0.001,80.5,-0.1325
1385,0.778125,0.9261809754371643,0.001,80.5,-0.0775
1386,0.771875,0.9422975420951843,0.001,80.5,-0.1275
1387,0.771875,0.952538390159607,0.001,80.5,-0.0775
1388,0.77,0.9508044528961181,0.001,80.5,-0.1275
1389,0.770625,0.9320203423500061,0.001,80.5,-0.1275
1390,0.766875,0.9452011370658875,0.001,80.5,-0.1275
1391,0.77,0.9288743567466736,0.001,80.25,-0.185
1392,0.79375,0.9291636037826538,0.001,80.25,-0.185
1393,0.784375,0.9398752737045288,0.001,80.5,-0.1275
1394,0.770625,0.9643283557891845,0.001,80.5,-0.165
1395,0.765625,0.9430278277397156,0.001,80.25,-0.2225
1396,0.795625,0.9191718173027038,0.001,80.25,-0.185
1397,0.776875,0.9373747181892395,0.001,80.5,-0.1275
1398,0.7575,0.9482959437370301,0.001,80.5,-0.195
1399,0.7875,0.9422662615776062,0.001,80.5,-0.1575
1400,0.780625,0.9438832211494446,0.001,80.5,-0.1275
1401,0.770625,0.9654797673225403,0.001,80.5,-0.195
1402,0.78125,0.9535515809059143,0.001,80.5,-0.1275
1403,0.76375,0.9477207446098328,0.001,80.5,-0.1475
1404,0.76875,0.9784381818771363,0.001,80.5,-0.1275
1405,0.770625,0.9344022130966186,0.001,80.25,-0.185
1406,0.7775,0.9406783151626587,0.001,80.25,-0.215
1407,0.7825,0.93461012840271,0.001,80.25,-0.175
1408,0.779375,0.9271024656295777,0.001,80.25,-0.2225
1409,0.78,0.9568851685523987,0.001,80.25,-0.2225
1410,0.79,0.9326986980438232,0.001,80.25,-0.2525
1411,0.77625,0.9382128882408142,0.001,80.25,-0.2525
1412,0.776875,0.9358084654808044,0.001,80.5,-0.165
1413,0.77625,0.9516911363601684,0.001,80.5,-0.1275
1414,0.78375,0.9347290205955505,0.001,80.5,-0.165
1415,0.77375,0.9642302536964417,0.001,80.25,-0.05
1416,0.775625,0.9673670196533203,0.001,80.5,-0.1275
1417,0.774375,0.9596834540367126,0.001,80.5,-0.1275
1418,0.781875,0.9588093543052674,0.001,80.5,-0.165
1419,0.771875,0.9576990938186646,0.001,80.5,-0.1275
1420,0.78625,0.9151158738136291,0.001,80.5,-0.165
1421,0.78,0.9381529474258423,0.001,80.5,-0.165
1422,0.77125,0.9604780578613281,0.001,80.5,-0.1275
1423,0.768125,0.9652040004730225,0.001,80.5,-0.1275
1424,0.77875,0.9303211426734924,0.001,80.5,-0.1275
1425,0.768125,0.9432853937149048,0.001,80.5,-0.1275
1426,0.764375,0.9426481866836548,0.001,80.25,-0.185
1427,0.76625,0.9660937380790711,0.001,80.25,-0.215
